instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
128,Martin & les fées,"Le musée (par Lorie Pester, Paul Ventimila & Véronique Jannot)",6LC49zZvbsR3FnD0pVpJs8,2,0.233,0.701,137693.0,0.305,0.0,C,0.169,-14.949,Major,0.903,116.616,4-Apr,0.534,Movie
129,Oliver Wallace,"Just When I Brought You a Mother / Banished - From ""Peter Pan""/Score",6Y1uuuTA8CXKV8irnhcAv9,0,0.775,0.46,52493.0,0.0555,0.0439,A#,0.138,-16.506,Major,0.0486,107.231,3-Apr,0.269,Movie
130,Daniel Lavoie,Anarkia,5YHIeNYfpZ7RAuLYoceq4X,28,0.562,0.702,52000.0,0.406,0.0,E,0.331,-11.394,Major,0.0557,94.698,3-Apr,0.54,Movie
131,empty_field,Me and My Town,7v0hKO3RYhEXt2EPXf4AOS,14,0.64,0.548,264773.0,0.627,0.0,A#,0.483,-9.36,Major,0.458,123.195,4-Apr,0.54,Movie
132,Susan Egan,"Gimme, Gimme (Live)",0q9K1yk1YF8DvHqk1sRyUw,13,0.469,0.473,256994.0,0.476,0.0,B,0.218,-8.038,Major,0.0807,100.185,4-Apr,0.317,Movie
133,Julie Andrews,"A Spoonful Of Sugar (from ""Mary Poppins"") - From ""Mary Poppins"" / Soundtrack Version",0cED5VYLtLZ0NVzmAfSmFl,19,0.709,0.491,247187.0,0.532,2.94e-05,F,0.118,-9.282,Major,0.108,111.258,4-Apr,0.655,Movie
134,empty_field,Nine Lives/Railroad Depot,33MsVOQVaMGgzC7DIrkeCz,9,0.953,0.462,128400.0,0.0936,0.609,G,0.14,-21.745,Minor,0.0648,144.304,4-Apr,0.288,Movie
135,Lea Salonga,Gaman,23aRQxzv8AbUOAV4czlNmp,13,0.919,0.304,188520.0,0.276,0.000327,A#,0.117,-12.5,Major,0.0373,115.408,4-Apr,0.104,Movie
136,Chorus,Patridha aghapimeni (Beloved Motherland),2GLjrCPzqLs9eVC0roHHgl,0,0.993,0.481,124973.0,0.134,0.0,G,0.213,-14.558,Major,0.0369,116.118,4-Apr,0.629,Movie
137,empty_field,A Bracing Cup of Tea,6MPVpzEFdzWmO5APmzi2H5,41,0.904,0.181,126920.0,0.0292,0.357,A,0.118,-29.065,Minor,0.0378,?,4-Apr,0.0973,Movie
138,Grégory Lemarchal,"Je suis en vie - Live à l'Olympia, Paris / 2006",3H1JjDE8j013g2JhGmBuYJ,19,0.0642,0.456,260093.0,0.703,0.0,G#,0.834,-7.126,Major,0.0629,77.245,4-Apr,0.222,Movie
139,Cliff Edwards,"Stack O'Lee, Part 2",4LGcYem71ZkfSnEdfvQOV1,0,0.958,0.769,152667.0,0.281,4.29e-06,E,0.106,-14.413,Major,0.137,79.666,4-Apr,0.828,Movie
140,Donny Osmond,Ben,4qCgKKXa3CF6CzEDLW6vTt,15,0.287,0.604,174334.0,0.377,0.0,F,0.371,-7.58,Major,0.0259,141.931,4-Apr,0.351,Movie
141,Emmanuel Moire,La femme au milieu,3uYm4MtU6jUQft2DtGqEoZ,36,0.831,0.478,225107.0,0.263,0.0235,B,0.113,-13.77,Major,0.0329,105.518,4-Apr,0.168,Movie
142,empty_field,La nuit va commencer,16MrCPJsbCbA8PtE28GgyQ,1,0.854,0.314,157920.0,0.0746,8.4e-06,G,0.157,-19.486,Major,0.0389,86.489,4-Apr,0.187,Movie
143,empty_field,"Rialto - From ""La La Land"" Score",6XSEz4r6cUwOZgWvE51zDT,3,0.967,0.55,28027.0,0.0148,0.0608,G#,0.0793,-22.731,Major,0.0492,74.756,1-Apr,0.592,Movie
144,empty_field,Snow,3goUufQotOykzA3zLkPNyb,19,0.869,0.393,156892.0,0.262,0.0,E,0.165,-14.31,Minor,0.0344,?,4-Apr,0.405,Movie
145,Donny Osmond,Broken Man,2ctYvhU38v8GBfTWTDB8M7,5,0.675,0.488,270387.0,0.265,0.0,A,0.111,-8.658,Major,0.0278,129.956,3-Apr,0.112,Movie
146,Liz Callaway,Grown-Up Christmas List,3Ye27ZdmeKVjLBoOQHtXPN,2,0.9,0.462,263127.0,0.278,3.61e-06,G,0.128,-9.908,Major,0.0371,?,4-Apr,0.0896,Movie
147,Mel Levin,Cruella De Vil - Nonsense Version,7ygO2E3yfwZVYbzaPdGzed,0,0.986,0.62,48693.0,0.152,0.0,A#,0.138,-16.134,Major,0.166,182.188,4-Apr,0.917,Movie
148,Dorothée,Petite fille,69VoMBUMOPPKfbnYaj2KUw,1,0.0814,0.591,207089.221185372,0.792,0.0,D#,0.256,-6.648,Major,0.103,179.558,4-Apr,0.883,Movie
149,Riders In The Sky,The Grinning Tale,3lrdSlKaiOHR1vXyS4Ctjj,3,0.669,0.808,160427.0,0.486,0.0,A#,0.323,-10.805,Major,0.0443,115.454,4-Apr,0.902,Movie
150,empty_field,Trois joyeux pieds nickelés - Live,2X1Z1k5wftCspyRLrqVCza,12,0.688,0.725,177792.0,0.882,0.0,A#,0.646,-7.593,Major,0.145,131.052,4-Apr,0.805,Movie
151,Terry Mann,When I Look At You - Reprise,1ZtVN326V42hioNyRjU4P2,9,0.956,0.207,140040.0,0.0359,0.00143,A#,0.0779,-22.846,Major,0.0404,?,1-Apr,0.103,Movie
152,Oliver Wallace,"Up A Tree / The Fall / Timothy's Theory - From ""Dumbo""/Score",6KWqSEs9DgQv2jTHozLroo,19,0.914,0.508,92173.0,0.0398,0.248,A,0.503,-21.896,Minor,0.0505,90.599,3-Apr,0.128,Movie
153,Mike Douglas,Always,1KXH1XFFCJ22jCSe3vYO6z,0,0.735,0.0816,195600.0,0.273,0.0565,E,0.11,-15.707,Major,0.0371,71.995,5-Apr,0.0863,Movie
154,Henri Salvador,Count Basie (Lil' Darlin'),1j4ewjVn06IgpL4anY5jE0,9,0.752,0.314,207089.221185372,0.227,0.0,D,0.134,-6.165,Minor,0.0343,121.707,4-Apr,0.375,Movie
155,Randy Newman,Wheezy And The Yard Sale,36cC8cngpxtH1t2bboIewZ,23,0.937,0.368,191440.0,0.183,0.872,A,0.0857,-17.814,Minor,0.0471,123.105,3-Apr,0.0569,Movie
156,Chorus,Dhefte pedhes ton Ellinon (Come Greeks),2O2l5DJirlZAwLwpOAVbXR,0,0.988,0.327,136947.0,0.218,1.34e-05,C,0.161,-16.593,Major,0.0375,?,4-Apr,0.271,Movie
157,empty_field,"I'll Know / Somebody Somewhere (From ""Guys and Dolls"" and ""The Most Happy Fella"")",0F4FejjWi3bf5vGOkuQwPS,3,0.818,0.226,305200.0,0.269,2.24e-05,B,0.152,-12.276,Major,0.0319,?,4-Apr,0.114,Movie
158,Jean Claude Corbel,Le Chat Botté 2,14u5dfxMsAxW2sqEUSR8to,0,0.786,0.681,79693.0,0.257,0.0,C,0.493,-15.938,Major,0.846,127.008,3-Apr,0.743,Movie
159,empty_field,Zola ye yenge,6n2eIfLj0wOOUkUfNmYzlh,7,0.228,0.765,251907.0,0.787,0.00144,B,0.22,-5.246,Major,0.0593,104.511,4-Apr,0.687,Movie
160,Charmian Carr,The Sound of Music,3SESmwaRfVQddNhwCSKQur,55,0.948,0.192,207089.221185372,0.115,0.0,F,0.135,-18.222,Major,0.0389,?,3-Apr,0.15,Movie
161,Judy Kuhn,Dividing Day,1GC1MIaRMW3kfVK9VyD5Ii,29,0.902,0.283,183947.0,0.126,0.0,D,0.131,-14.549,Minor,0.0401,65.454,4-Apr,0.125,Movie
162,Julie Andrews,It Might As Well Be Spring,6j3wxFyeA3iqs2qLaAWQjt,6,0.852,0.416,150440.0,0.244,0.0,F,0.127,-11.246,Major,0.0365,110.177,4-Apr,0.5,Movie
163,Karen Dotrice,Mary Poppins - Storyteller,5yPrYkGPo3JhqOMeEoJhr4,29,0.828,0.613,937600.0,0.446,0.0,A,0.363,-14.974,Minor,0.891,132.603,4-Apr,0.675,Movie
164,empty_field,Le chanteur,3VcVQmMivq2ISfKUmIuvMK,21,0.203,0.531,205737.0,0.73,0.0,C,0.0972,-6.401,Minor,0.0617,130.005,4-Apr,0.366,Movie
165,Riders In The Sky,Lonely Yukon Stars,0Pw63fBSPpWdWPfcUr9hY5,3,0.968,0.43,80563.0,0.198,0.0,F,0.8,-15.464,Major,0.067,134.144,3-Apr,0.451,Movie
166,Bruce Adler,Arabian Nights Reprise - Soundtrack,0OvaGfAbRYMlI3aBaoHBLQ,17,0.453,0.433,47600.0,0.525,1.86e-05,A,0.174,-13.699,Minor,0.0878,78.018,4-Apr,0.276,Movie
167,Alan Menken,Wachs für mich,38C8v33eis3fa4hLf0dl8Z,2,0.011,0.434,152747.0,0.805,9.13e-06,A#,0.109,-6.065,Major,0.202,151.875,3-Apr,0.403,Movie
168,Henri Salvador,La Gamme Dors Mon Petit Ange,2RcI8jjtu50lmWuXHkumt8,0,0.978,0.462,109784.0,0.0243,4.03e-06,A#,0.16,-18.442,Minor,0.0376,83.051,3-Apr,0.207,Movie
169,empty_field,Alouette,4zQxUhnyVsxYOvs1ik5yAH,8,0.78,0.506,207089.221185372,0.443,0.0,D,0.134,-12.79,Major,0.0444,170.147,4-Apr,0.961,Movie
170,Julie Andrews,From Switzerland: The Pratt Family,72883LUIaCoAnlKjTaiXip,9,0.79,0.503,480867.0,0.408,0.0,C#,0.95,-13.735,Major,0.539,119.03,4-Apr,0.393,Movie
171,Bruce Broughton,Airport Escape - Score Version,0dPwsZEz34HqxbB69deDB9,7,0.964,0.57,207089.221185372,0.362,0.812,F,0.419,-21.844,Major,0.042,144.141,4-Apr,0.422,Movie
172,Audra McDonald,"It Might As Well Be Spring / Hurry, It's Lovely Up Here",4gY7tegOEwKW8kJKdDzzbw,24,0.954,0.349,207089.221185372,0.199,0.0,F,0.713,-17.535,Major,0.0652,132.58,4-Apr,0.172,Movie
173,Oliver Wallace,In the Doghouse/The Rat Returns/Falsely Accused/We've Got to Stop That Wagon/Trusty's Sacrifice,3iuXhCAL6yyqWYRvDLP2Ch,5,0.974,0.31,365707.0,0.249,0.729,G,0.0925,-13.402,Major,0.0445,69.592,4-Apr,0.186,Movie
174,Alan Menken,I'll Never See Him Again,2c1ap5z7uDZAroqoSDmjqi,17,0.986,0.106,112787.0,0.0687,0.947,G,0.172,-19.762,Major,0.0403,?,4-Apr,0.0391,Movie
175,Randy Newman,Burning Down The House - Meet The Parents/Soundtrack,0yi1iSwJo4IwSpXFOyH2bx,2,0.915,0.196,116000.0,0.241,0.626,C,0.146,-15.113,Major,0.0554,205.992,4-Apr,0.122,Movie
176,Chantal Goya,Le voyage en ballon (Ouverture) [Instrumental],5UdicZrmNt418AmwNixCJP,3,0.297,0.55,94413.0,0.611,0.0133,C,0.228,-6.856,Major,0.0279,150.11,4-Apr,0.693,Movie
177,Jerry Colonna,The Jolly Coachman,7BX5o4vNfDf2UmmAmwEzn8,0,0.438,0.618,179987.0,0.737,0.0,G#,0.16,-9.343,Major,0.278,125.045,4-Apr,0.825,Movie
178,Voctave,Someone Like You (feat. Jody McBrayer),1uHEhX1U7n0Jd7iHpbUQHa,21,0.98,0.219,259660.0,0.136,9.44e-05,C,0.129,-12.37,Major,0.035,95.48,3-Apr,0.0663,Movie
179,Lorie,A 20 Ans - Live,776XTEQf42HSHEJt4jfq91,6,0.317,0.575,207089.221185372,0.99,0.0,C,0.981,-2.738,Major,0.0886,116.978,4-Apr,0.327,Movie
180,Donny Osmond,"A Little Bit Me, A Little Bit You",4yRwuLl25wPy3K2L3vBXOF,3,0.494,0.541,207089.221185372,0.689,0.0,C,0.165,-6.016,Major,0.114,?,4-Apr,0.838,Movie
181,Bernard Minet,Sailor Moon - Générique,79UVyzwXNx2IzxzYnVXMMq,12,0.365,0.741,139677.0,0.79,3e-06,D,0.134,-9.219,Major,0.0347,132.013,4-Apr,0.965,Movie
182,Randy Newman,You Can Leave Your Hat On,7bQr8OqbPJq13qfnBIaaYe,23,0.984,0.738,151960.0,0.325,0.00566,A,0.118,-10.458,Major,0.032,91.929,4-Apr,0.276,Movie
183,Randy Newman,Idea,0hF8SfEIWC2BRSDkCTX4HI,9,0.647,0.335,128333.0,0.116,0.0908,C,0.134,-20.577,Major,0.037,121.527,5-Apr,0.0933,Movie
184,Riders In The Sky,The Ballad of Bullseye,0wEPue9rjGWgvRYNgvsUfw,0,0.639,0.544,151267.0,0.348,0.0,C,0.158,-9.11,Major,0.0365,?,3-Apr,0.636,Movie
185,Lea Salonga,Sampaguita,6WYXvLoT7KnEm7CLXUJr3y,9,0.993,0.51,207089.221185372,0.17,0.512,A,0.104,-13.255,Major,0.0403,?,4-Apr,0.239,Movie
186,Idoles De La Musique,Gabrielle,7nrKqrsfFwpuzHRskxuH7s,0,0.0989,0.426,218374.0,0.919,0.0,E,0.118,-6.876,Major,0.0859,156.857,4-Apr,0.68,Movie
187,L5,Toujours Là,1HWICR7GSzW2Dw4DnsARo0,13,0.107,0.678,192413.0,0.883,0.0,A#,0.206,-4.676,Major,0.072,100.002,4-Apr,0.629,Movie
188,Randy Newman,Let's Burn Down the Cornfield,3H7Ty1ewXZoQ0PD0OpT7BY,18,0.637,0.685,185373.0,0.0218,0.441,E,0.101,-31.351,Minor,0.0379,84.225,4-Apr,0.251,Movie
189,empty_field,Beauty and the Beast,6FFU4gFiakzOxSKc31RmYg,13,0.729,0.234,207089.221185372,0.373,0.477,D,0.0769,-11.916,Major,0.0348,142.4,4-Apr,0.127,Movie
190,Chantal Goya,Texte liaison 2,5mCttXluvE0gaIArboAoFA,2,0.58,0.716,77240.0,0.185,0.0,B,0.128,-20.1,Minor,0.965,78.593,4-Apr,0.391,Movie
191,Irwin Kostal,Overture / Preludium (Dixit Dominus),1OjmLuc3Kf34WcEAasCjsO,42,0.844,0.326,193107.0,0.202,0.867,D#,0.342,-14.772,Major,0.0323,?,4-Apr,0.154,Movie
192,empty_field,"One of Us (From ""The Lion King 2 Simba’s Pride"") - From ""The Lion King II: Simba's Pride""/Soundtrack Version",2h5Kce0Vt3PWgMYkYuUL3E,43,0.214,0.441,159533.0,0.531,0.0,D,0.113,-8.165,Major,0.0493,101.288,4-Apr,0.299,Movie
193,Leopold Stokowski,"Symphony No. 6 (""Pastoral""), Op. 68, II Andante molto mosso",7GJ0ZquNdBBP9xGtsXEDry,23,0.909,0.219,385227.0,0.0411,0.102,A#,0.101,-25.51,Major,0.0465,?,4-Apr,0.106,Movie
194,Daniel Levi,Les yeux de mon enfance,5CREE8182w1KMuGQOZ5hto,14,0.529,0.581,207089.221185372,0.791,3.65e-05,C#,0.094,-6.938,Major,0.0592,96.051,4-Apr,0.735,Movie
195,Randy Newman,Fight (Maverick - Original Motion Picture Score) - Remastered,4eLgNUHbH32XfUX3Oa1umC,3,0.399,0.375,207089.221185372,0.125,0.712,A#,0.135,-15.202,Major,0.0339,105.236,4-Apr,0.0384,Movie
196,empty_field,"Answering Faloo's Call - From ""The Rescuers Down Under""/Score",2GbY9up4JTjOtZnRgUkoIQ,14,0.665,0.413,92267.0,0.138,0.0068,D,0.623,-25.277,Minor,0.0449,125.183,4-Apr,0.418,Movie
197,Dorothée,Mam'selle,3XsmSXppaXvF7sEfMO8Hrg,1,0.749,0.713,215600.0,0.317,0.0,D,0.328,-17.7,Major,0.121,138.18,4-Apr,0.698,Movie
198,empty_field,"Woody's Gone - From ""Toy Story""/Score",7ItVcu1iV3wra9gYEDmvn2,26,0.664,0.298,132907.0,0.192,0.657,C#,0.307,-15.08,Major,0.0377,99.356,3-Apr,0.051,Movie
199,Leigh Harline,"Message from the Blue Fairy - From ""Pinocchio""/Score",5GxU882A62Ho4SPP3pWqaX,0,0.89,0.165,88813.0,0.128,0.933,A,0.14,-20.641,Minor,0.0386,134.931,1-Apr,0.047,Movie
200,Riders In The Sky,I've Got No Use for the Women,1L2xXVnHoYLLNGdjecX79B,5,0.711,0.422,215707.0,0.267,0.0,A,0.259,-11.062,Major,0.0345,184.314,3-Apr,0.546,Movie
201,George Bruns,Fortune Red (Pirate Arcade),3nySNL3ZD64jc27oZDsvvK,27,0.895,0.765,129013.0,0.139,0.00194,G,0.103,-16.63,Minor,0.0687,119.759,4-Apr,0.645,Movie
202,empty_field,"Another Day of Sun (From ""La La Land"")",6c4w7qJd1gTmr90spDfUyM,7,0.988,0.418,226219.0,0.183,0.85,D,0.112,-19.42,Minor,0.0339,?,4-Apr,0.597,Movie
203,Oliver Wallace,You Poor Kid/He's Not My Dog,1kz0EaB1sovbmP3VNV5vhw,4,0.977,0.595,83533.0,0.0558,0.608,C,0.121,-16.318,Major,0.0517,113.391,4-Apr,0.6,Movie
204,Bruno Pelletier,Change,0Xn1VqBjoL4PAGxyatEO0Z,3,0.143,0.242,260440.0,0.467,7.93e-06,A#,0.103,-7.141,Major,0.0293,?,4-Apr,0.308,Movie
205,Lea Salonga,Nice Work If You Can Get It,5E0pS3sXgWdQZMKChqYXHE,7,0.963,0.559,164627.0,0.28,9.01e-06,A#,0.712,-16.424,Minor,0.473,104.563,4-Apr,0.565,Movie
206,Pat Carroll,Parachute (Live),7rTDko15vbVCeLxREDY3DL,37,0.804,0.456,207089.221185372,0.297,0.0032,E,0.946,-15.188,Major,0.0374,144.271,3-Apr,0.493,Movie
207,Randy Newman,Ray/Mama Odie,1HfIvvg8t2R8PbYyikK9Cm,6,0.948,0.341,240147.0,0.0707,0.0424,G,0.125,-20.906,Major,0.0356,101.993,4-Apr,0.177,Movie
208,Scatman Crothers,I'm Gonna Rock n' Roll,3cjOt90cB7acl5BAjkIwJ1,0,0.984,0.7,169373.0,0.343,0.391,G#,0.134,-14.702,Major,0.0928,154.592,4-Apr,0.76,Movie
209,Paige O'Hara,Sitting Pretty: I'm Wise,1RzgWAFlI6KOenjOxJYcH0,25,0.96,0.183,221400.0,0.0275,0.753,G#,0.105,-26.91,Major,0.0374,84.088,1-Apr,0.191,Movie
210,Voctave,Childhood Favorites: Frosty the Snowman / Santa Claus Is Comin' to Town / Rudolph the Red-Nosed Reindeer,7sIYHDxjteT6RY29gAGzP2,16,0.943,0.427,207089.221185372,0.212,0.0,C,0.103,-12.447,Major,0.0425,72.899,4-Apr,0.585,Movie
211,Chantal Goya,Le voyage en ballon,7tKnaB8gsXxyPScxEwzQ9N,3,0.569,0.617,93107.0,0.609,0.0,C,0.237,-4.702,Major,0.029,150.105,4-Apr,0.779,Movie
212,Idina Menzel,Asleep On The Wind,23KFQUTOAos3E93JQ435l2,12,0.809,0.272,207089.221185372,0.49,0.000128,B,0.915,-8.501,Major,0.045,66.164,3-Apr,0.159,Movie
213,empty_field,J'ai quitté mon île (feat. Louis-Jean Cormier),1iKEhnhFghI4irJ0XsOrLt,11,0.812,0.484,197027.0,0.262,0.000533,D,0.177,-13.116,Major,0.0256,?,4-Apr,0.31,Movie
214,Angela Lansbury,"The Age Of Not Believing - From ""Bedknobs And Broomsticks"" / Soundtrack Version",7EKP7Qa6F4GKtxxnlLLxnV,23,0.877,0.362,207089.221185372,0.256,0.0,G,0.292,-12.12,Major,0.0294,96.434,3-Apr,0.268,Movie
215,empty_field,"Joey, Joey, Joey (From ""The Most Happy Fella"")",4COvULULVKLsMKMRKIiXUa,3,0.313,0.482,291867.0,0.572,3.73e-06,A#,0.0618,-10.937,Major,0.0401,113.619,4-Apr,0.244,Movie
216,Henri Salvador,Zorro est arrivé,3Gtv7xHJ6Kpk1AcmDQqFJs,26,0.511,0.518,165573.0,0.78,0.0,E,0.0957,-7.118,Major,0.13,110.753,4-Apr,0.817,Movie
217,Henri Salvador,Le Carosse Blanc - Remastered,7qkjuPpfgteHHjrBjHjXKe,8,0.634,0.591,153947.0,0.3,0.0,E,0.154,-9.339,Major,0.0273,134.168,4-Apr,0.348,Movie
218,Cliff Edwards,"Oh, Lady Be Good!",3zjM3l6tM50gSNNBJ7zdAa,0,0.995,0.687,207089.221185372,0.17,1.65e-05,G,0.305,-14.911,Major,0.0731,124.925,4-Apr,0.424,Movie
219,empty_field,Chal Dekh Nazare,02SCvxeeygKavosPK01jx1,0,0.553,0.575,193133.0,0.412,0.0,F#,0.149,-14.464,Major,0.0409,147.543,3-Apr,0.837,Movie
220,Bruce Broughton,Concerto (Sonata) for Tuba and Winds: I. Allegro moderato,6abKEw6Tgs54rQ0ZKiP0rp,1,0.987,0.448,207089.221185372,0.1,0.806,C,0.13,-22.414,Minor,0.0393,?,4-Apr,0.281,Movie
221,Lea Salonga,"Reflection - From ""Mulan""",1CAw3ethNuSDPf3E7luSFF,13,0.769,0.253,146560.0,0.461,0.00571,A,0.282,-6.326,Major,0.0309,84.163,4-Apr,0.0771,Movie
222,Jean Piat,Un jour Hélène était à la fenêtre,2FWVoAwG4rvd8qpL5mbAtf,0,0.896,0.648,512400.0,0.179,0.0,A#,0.209,-22.278,Minor,0.912,91.973,5-Apr,0.569,Movie
223,Larry Morey,I Lost My Heart At the Ball - Demo Recording,7iy5V3AoEKoNYD5UecMuKO,9,0.986,0.465,120933.0,0.0593,3.16e-06,C,0.0759,-14.414,Major,0.0427,117.483,4-Apr,0.42,Movie
224,Chantal Goya,Mañana (Demain),5vtyFzfLkCSJvXEZFjQAa1,0,0.924,0.345,142653.0,0.538,0.0035,A#,0.16,-10.133,Major,0.029,81.831,4-Apr,0.549,Movie
225,Fabien Nataf,Another Day,3vkyyOw92iKKIV5Io2fBdk,27,0.937,0.345,176250.0,0.0457,0.000403,C,0.104,-14.812,Major,0.0351,129.874,4-Apr,0.146,Movie
226,Leigh Harline,When You Wish Upon,1cmrXmqMfCWo2GzxuEBpFS,0,0.776,0.556,252760.0,0.205,0.901,G,0.317,-17.521,Major,0.0295,85.016,4-Apr,0.33,Movie
227,empty_field,Marylou,4JCExOtIKLSNjp5G06vCzX,1,0.326,0.476,139267.0,0.828,9.65e-06,C#,0.93,-10.663,Major,0.0347,153.404,4-Apr,0.849,Movie
228,Henri Salvador,Ouvre-Moi - Remastered,04LUiStvr9tzObQuyFEEaD,5,0.315,0.593,134640.0,0.615,0.0,G#,0.321,-7.123,Major,0.0485,136.869,4-Apr,0.805,Movie
229,Leopold Stokowski,The Sorcerer's Apprentice,0AfIsqZ4gTUg9CwwW2jLeK,29,0.857,0.457,559280.0,0.251,0.346,G#,0.0828,-17.481,Major,0.1,121.445,4-Apr,0.122,Movie
230,Chorus,Netra Tatige Bande,4uTeXGxhEkBf1jPMj9R8lV,0,0.57,0.558,313733.0,0.654,3.56e-05,G,0.231,-7.805,Minor,0.153,?,4-Apr,0.937,Movie
231,Paul J. Smith,Industrious Ants - Instrumental,2JT9cSbu7AfGT4qcQSOX4G,1,0.943,0.466,207089.221185372,0.307,0.468,F,0.144,-18.153,Major,0.0774,109.181,3-Apr,0.2,Movie
232,Julie Andrews,I Could Be Happy with You,2U5U3Pf1eKCdVEVZFCWEym,10,0.813,0.544,201467.0,0.23,0.0,E,0.475,-16.1,Minor,0.306,141.762,4-Apr,0.547,Movie
233,Randy Newman,"The Cleaner - From ""Toy Story 2""",7cA1ZJPmiLU1rAtGZIUvJF,36,0.889,0.569,207089.221185372,0.31,0.825,C,0.0909,-11.152,Minor,0.0283,83.002,4-Apr,0.708,Movie
234,Daniel Lavoie,Tu vas me détruire,0E6PsO3ymCfUh7pJQjBgkj,35,0.706,0.726,183600.0,0.527,0.0,C#,0.71,-11.572,Minor,0.0525,106.004,4-Apr,0.392,Movie
235,Alan Menken,On Land - Remastered 2014,24z528iI9kZu5LbkLainjI,11,0.964,0.397,142973.0,0.0784,0.736,G,0.254,-20.415,Major,0.0408,?,4-Apr,0.213,Movie
236,empty_field,Les Grenouilles qui demandent un Roi,5B9uM4tt3mJ8DU1mwmPlcV,0,0.969,0.696,110187.0,0.123,0.0,G#,0.295,-21.111,Major,0.557,134.359,5-Apr,0.534,Movie
237,Julie Andrews,Putting It Together,4I7uZnCpdzSZMu0Oz6ZzOS,22,0.675,0.601,216440.0,0.435,0.0,D,0.156,-15.621,Major,0.112,130.533,4-Apr,0.661,Movie
238,The Greatest Showman Ensemble,"Never Enough (Reprise) [From ""The Greatest Showman""] - Instrumental",6CeO3wb9ujI7xjMQ7v2Cy6,32,0.876,0.0662,80287.0,0.0396,0.231,A,0.0804,-27.793,Major,0.0372,?,4-Apr,0.0385,Movie
239,Chantal Goya,Happy Birthday (Inédit),24KSx42VByW1m1kifFf29v,13,0.73,0.712,240040.0,0.581,0.0,B,0.471,-5.712,Major,0.0365,114.979,4-Apr,0.669,Movie
240,China Moses,Hungover,06UkYE0SZ3Y8zGRFOuWGAe,15,0.282,0.537,315561.0,0.485,0.000635,G,0.0736,-8.558,Major,0.17,125.142,3-Apr,0.345,Movie
241,Bruno Pelletier,"Your song (Tiré du film ""Moulin Rouge"")",6rv5tZbX1PD5z7ipLhz94n,11,0.913,0.442,280760.0,0.119,2.3e-05,D#,0.133,-15.594,Major,0.037,130.456,4-Apr,0.17,Movie
242,Randy Newman,Short People,1bfmgP674mh3vCTUXHCi4m,46,0.731,0.68,176933.0,0.617,0.0674,D,0.12,-5.849,Major,0.0378,?,4-Apr,0.54,Movie
243,empty_field,"Main Title - Pete's Dragon - From ""Pete's Dragon""/Score",3GKL13lkM5nRc4zC1lIOrR,20,0.891,0.122,217747.0,0.269,0.714,F,0.327,-14.044,Major,0.0328,84.267,3-Apr,0.296,Movie
244,Henri Salvador,Ma Petite Jacqueline,0TEzIqiubHgPvd5kCQ9co6,0,0.825,0.522,156133.0,0.27,0.0,D#,0.475,-10.109,Major,0.0472,145.917,4-Apr,0.763,Movie
245,Samuel E. Wright,"They Live in You (From ""The Lion King Original Broadway Cast Recording"") - From ""The Lion King""/Original Broadway Cast Recording",5SzhkC3NGjcIq6Brs8pSj1,31,0.859,0.563,182107.0,0.338,0.0123,F#,0.0991,-10.609,Minor,0.0387,77.014,5-Apr,0.119,Movie
246,Kristin Chenoweth,Knowing When to Leave,0AdDummqsyHaWshOa1gQuQ,24,0.664,0.569,215333.0,0.384,0.000119,C#,0.263,-9.626,Major,0.0492,?,4-Apr,0.447,Movie
247,empty_field,In Your Easter Bonnet (Easter Parade),25hiY8kewc9ytxr9cEgbHZ,8,0.571,0.761,147280.0,0.329,0.0,F,0.0601,-10.58,Major,0.0388,116.107,4-Apr,0.556,Movie
248,Pearl Bailey,You've Got It Made,5STC5tV4Cp9Sk4qMmQuvDr,12,0.77,0.593,137823.0,0.337,0.0,B,0.714,-10.181,Major,0.064,105.886,4-Apr,0.618,Movie
249,Randy Newman,Louisiana 1927 (with members of the New York Philharmonic),58zQLZ1fU5qWC32tGn1v0G,12,0.973,0.369,182053.0,0.13,0.0173,G,0.116,-15.194,Major,0.0305,138.05,4-Apr,0.205,Movie
250,empty_field,Introduction aux Dieux de l'Olympe,0zNWFiGPdsxtCFFJOfga1B,0,0.824,0.429,125945.0,0.179,0.0,D,0.286,-16.795,Major,0.0411,110.672,5-Apr,0.347,Movie
251,Hélène Ségara,Le jardin du Luxembourg,5YlIC0TpHRieWCkDvaMSXH,24,0.715,0.3,496507.0,0.473,1.97e-05,F,0.364,-5.866,Major,0.0295,?,4-Apr,0.135,Movie
252,empty_field,"Cool cool, c'est l'amour",7jmfFlvdlgUGQxxfW5usHG,1,0.384,0.738,245640.0,0.547,0.000174,F#,0.298,-11.632,Major,0.0307,125.894,3-Apr,0.945,Movie
253,empty_field,Gujarati Wedding In Goa Theme,5cq5kRxz0r21ys49CwEV45,0,0.139,0.794,207089.221185372,0.75,0.0,F#,0.174,-7.883,Major,0.0569,60.091,4-Apr,0.943,Movie
254,Alan Menken,Main Titles - Remastered 2014,6ScIh6XfH1VH3YMp5Bsel1,32,0.88,0.181,86213.0,0.155,0.775,G,0.23,-18.94,Major,0.0369,89.401,4-Apr,0.154,Movie
