popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre,time_signature_encoded,key_encoded,mode_encoded
53,0.0831,0.365,160493,0.939,5.58e-05,0.0947,-3.523,0.0831,98.646,0.527,Alternative,2,11,0
69,0.000155,0.43,315120,0.704,0.00221,0.0933,-8.008,0.0804,118.242,0.703,Alternative,2,4,1
48,0.0131,0.574,203693,0.665,0.000541,0.199,-6.526,0.032,122.553,0.665,Alternative,2,3,0
60,0.0347,0.787,177667,0.832,0.0,0.0593,-4.671,0.301,92.606,0.814,Alternative,2,1,0
55,0.00549,0.67,232947,0.756,0.599,0.152,-4.299,0.0322,129.988,0.402,Alternative,2,3,1
50,0.638,0.803,200358,0.513,0.25,0.109,-10.776,0.0514,110.024,0.758,Alternative,2,8,1
48,0.00029,0.701,265627,0.877,0.00309,0.0454,-4.772,0.0696,131.972,0.7,Alternative,2,11,0
26,0.0287,0.594,314667,0.752,0.389,0.644,-9.148,0.0332,131.889,0.448,Alternative,2,0,1
51,0.441,0.632,219653,0.273,0.0832,0.115,-9.987,0.0274,76.006,0.196,Alternative,2,3,0
46,0.241,0.709,109787,0.61,0.000435,0.131,-7.721,0.0628,155.766,0.338,Alternative,2,9,0
52,0.000412,0.565,218933,0.927,4.53e-06,0.0269,-3.689,0.114,131.905,0.481,Alternative,2,9,0
42,0.565,0.619,326135,0.362,0.00843,0.534,-11.387,0.035,84.874,0.203,Alternative,2,10,0
48,0.00831,0.601,186000,0.715,0.0,0.47,-4.843,0.0362,94.976,0.606,Alternative,2,2,0
52,0.00013,0.358,241547,0.92,0.0118,0.0765,-2.843,0.218,99.919,0.493,Alternative,2,9,0
55,0.000615,0.292,266240,0.81,0.000598,0.3,-6.365,0.213,96.152,0.349,Alternative,1,7,0
52,0.0422,0.418,195984,0.665,0.0655,0.125,-7.868,0.0368,157.063,0.245,Alternative,2,8,0
65,0.00971,0.693,259387,0.875,0.0,0.0601,-8.354,0.0315,120.048,0.901,Alternative,2,10,1
45,0.157,0.605,221650,0.655,0.00703,0.0825,-4.998,0.0333,142.0,0.442,Alternative,2,10,0
66,0.000696,0.518,238173,0.797,0.0,0.107,-5.153,0.0309,132.915,0.293,Alternative,2,9,0
41,0.0227,0.626,168885,0.619,2.36e-05,0.185,-7.246,0.0263,120.045,0.251,Alternative,2,2,0
61,0.00516,0.21,293293,0.675,0.535,0.247,-5.119,0.0369,186.129,0.153,Alternative,2,3,1
54,0.00408,0.314,239547,0.809,1.92e-06,0.321,-5.792,0.0559,132.483,0.439,Alternative,2,4,0
60,0.132,0.797,286715,0.804,0.0,0.107,-7.068,0.0599,104.065,0.819,Alternative,2,1,1
47,0.112,0.597,225233,0.932,0.0,0.193,-5.227,0.0795,142.017,0.737,Alternative,2,7,1
52,0.000325,0.595,199707,0.949,4.24e-05,0.306,-4.327,0.0476,117.97,0.772,Alternative,2,8,0
45,0.0159,0.559,197973,0.804,0.000874,0.154,-5.704,0.0541,175.949,0.484,Alternative,2,5,0
44,0.424,0.502,166125,0.678,0.0,0.348,-9.353,0.491,87.234,0.682,Alternative,2,3,1
63,0.00194,0.695,247667,0.993,0.00217,0.0877,-3.102,0.0614,107.933,0.28,Alternative,2,3,0
25,0.109,0.786,239267,0.686,0.0102,0.0924,-5.701,0.0291,115.539,0.97,Alternative,2,0,0
48,0.41,0.473,294533,0.309,9.83e-06,0.143,-10.364,0.0305,120.168,0.37,Alternative,2,0,0
39,0.261,0.486,209160,0.512,0.0186,0.121,-7.637,0.0327,65.145,0.321,Alternative,2,7,0
54,0.677,0.508,275827,0.292,0.000609,0.157,-11.332,0.0432,143.366,0.388,Alternative,1,1,1
45,0.784,0.56,214945,0.204,0.0,0.109,-15.395,0.0448,120.138,0.282,Alternative,2,8,0
44,0.279,0.616,284187,0.462,0.00473,0.153,-9.135,0.0271,101.983,0.23,Alternative,2,3,0
43,0.374,0.573,278868,0.767,0.139,0.225,-5.811,0.0357,128.008,0.477,Alternative,2,7,0
57,0.0132,0.615,194427,0.947,0.0,0.366,-3.817,0.11,108.193,0.498,Alternative,2,11,1
46,0.446,0.478,193920,0.801,6.18e-05,0.362,-8.344,0.456,84.679,0.551,Alternative,2,2,1
45,0.000246,0.375,217453,0.985,0.0,0.07,-2.754,0.0936,94.468,0.455,Alternative,2,11,0
56,0.00943,0.368,278813,0.824,0.0,0.11,-4.07,0.0401,161.974,0.12,Alternative,2,4,1
78,0.0576,0.559,264307,0.345,0.000105,0.141,-13.496,0.0459,84.581,0.458,Alternative,2,7,0
47,0.232,0.895,127268,0.526,0.00426,0.195,-7.75,0.19,100.949,0.587,Alternative,2,11,0
46,0.0292,0.68,266250,0.646,3.47e-05,0.109,-5.513,0.0969,112.016,0.184,Alternative,2,7,1
45,0.107,0.413,250307,0.833,4.58e-06,0.447,-7.982,0.0445,111.772,0.402,Alternative,2,3,0
46,0.00909,0.498,212080,0.78,0.16,0.25,-4.947,0.201,156.772,0.657,Alternative,2,0,0
49,0.261,0.712,249520,0.563,2.61e-05,0.137,-7.435,0.0712,140.048,0.502,Alternative,2,10,1
58,0.00343,0.338,219760,0.806,0.0,0.144,-7.417,0.0767,160.821,0.278,Alternative,2,0,1
56,0.0335,0.77,249231,0.79,0.0,0.0937,-5.007,0.0912,104.062,0.261,Alternative,2,3,0
48,0.024,0.474,308827,0.977,0.604,0.0931,-8.651,0.15,100.557,0.0449,Alternative,2,11,1
46,0.369,0.588,258333,0.613,0.0422,0.107,-9.656,0.0396,119.536,0.185,Alternative,2,5,0
47,0.575,0.367,181573,0.234,6.85e-05,0.0962,-12.201,0.0363,132.74,0.274,Alternative,2,6,0
44,0.000347,0.54,286773,0.923,0.00614,0.484,-3.965,0.0324,112.936,0.531,Alternative,2,1,0
31,0.0434,0.647,347373,0.885,0.0117,0.957,-7.779,0.0375,122.386,0.589,Alternative,2,5,1
50,0.0012,0.605,250213,0.832,0.0114,0.053,-5.564,0.0316,102.01,0.506,Alternative,2,10,1
50,1.3e-05,0.581,207422,0.971,0.000106,0.234,-4.019,0.0498,119.965,0.522,Alternative,2,10,0
43,0.0156,0.61,234573,0.804,3.23e-06,0.0853,-4.31,0.0458,107.985,0.361,Alternative,2,2,1
46,0.000449,0.387,245480,0.925,3.12e-05,0.269,-3.804,0.0413,161.791,0.704,Alternative,2,4,0
42,0.014,0.174,237867,0.912,0.0,0.306,-4.208,0.128,179.946,0.188,Alternative,1,5,1
47,0.119,0.434,253093,0.707,0.0,0.0997,-5.472,0.0399,176.612,0.477,Alternative,2,10,0
55,0.00998,0.355,338333,0.87,0.000111,0.114,-3.82,0.125,114.484,0.184,Alternative,2,10,0
52,0.00193,0.255,222467,0.927,0.00709,0.28,-4.815,0.162,171.685,0.753,Alternative,2,11,0
47,0.852,0.583,280000,0.343,0.0,0.117,-9.586,0.0383,115.806,0.28,Alternative,2,5,0
43,0.0345,0.391,353280,0.719,0.000103,0.112,-5.301,0.032,136.004,0.13,Alternative,2,2,0
21,0.551,0.629,46422,0.269,0.0,0.478,-12.818,0.941,172.935,0.739,Alternative,1,0,0
58,0.000113,0.354,257453,0.943,0.0187,0.104,-3.633,0.288,94.416,0.367,Alternative,2,8,0
43,0.428,0.9,184320,0.572,4.44e-06,0.223,-8.862,0.177,124.971,0.477,Alternative,2,2,0
52,0.00085,0.452,215307,0.965,0.0028,0.0741,-3.388,0.141,188.151,0.743,Alternative,2,11,0
50,0.0265,0.55,216787,0.81,0.0,0.127,-4.77,0.0486,91.954,0.411,Alternative,2,5,1
68,0.000336,0.433,277840,0.854,0.000177,0.162,-3.868,0.0483,89.4,0.368,Alternative,2,0,0
51,0.074,0.74,278707,0.445,3.4e-05,0.424,-13.222,0.397,91.745,0.593,Alternative,2,4,0
41,0.138,0.623,99773,0.572,0.0,0.132,-7.105,0.0323,109.377,0.844,Alternative,2,8,0
48,0.0329,0.578,217320,0.647,0.0,0.298,-4.708,0.0372,151.116,0.271,Alternative,2,5,1
59,0.00643,0.372,194827,0.6,3.37e-05,0.139,-6.027,0.0351,188.96,0.0753,Alternative,1,7,1
53,0.000104,0.364,189200,0.912,0.0025,0.086,-2.968,0.107,105.368,0.666,Alternative,2,10,0
47,0.317,0.467,418200,0.536,0.0119,0.123,-10.906,0.0268,85.958,0.429,Alternative,2,7,0
72,5.54e-05,0.521,322340,0.895,0.349,0.0985,-5.242,0.0442,120.117,0.237,Alternative,2,10,0
53,0.552,0.465,262627,0.517,0.0772,0.111,-9.073,0.106,169.675,0.321,Alternative,2,4,1
44,0.000504,0.335,207880,0.982,0.0,0.361,-2.397,0.185,179.864,0.225,Alternative,2,11,0
53,0.000146,0.143,257733,0.995,0.438,0.364,-5.698,0.185,87.803,0.079,Alternative,1,11,0
68,0.0227,0.894,60000,0.61,0.00744,0.102,-5.691,0.0487,136.64,0.78,Alternative,2,7,1
52,0.545,0.614,222147,0.539,0.000614,0.14,-9.408,0.12,123.943,0.348,Alternative,2,4,1
46,0.0367,0.437,108487,0.716,0.0,0.0418,-7.122,0.0322,140.497,0.492,Alternative,2,0,0
51,0.00034,0.6,259040,0.982,0.0,0.374,-2.688,0.0833,124.031,0.564,Alternative,2,10,0
56,0.15,0.525,380467,0.391,0.000541,0.107,-12.166,0.0284,130.443,0.27,Alternative,2,10,0
40,0.00112,0.49,290267,0.934,0.00294,0.354,-6.031,0.124,139.983,0.146,Alternative,2,2,1
54,0.000159,0.394,315173,0.952,3.72e-05,0.316,-4.51,0.0677,184.916,0.477,Alternative,2,10,1
57,0.161,0.763,205128,0.577,0.00362,0.225,-10.127,0.167,116.982,0.569,Alternative,2,9,0
47,0.0111,0.631,232907,0.821,0.0156,0.197,-5.503,0.0343,97.003,0.486,Alternative,2,11,0
46,0.456,0.66,134000,0.689,0.000381,0.0886,-5.063,0.151,194.056,0.585,Alternative,2,8,0
48,0.303,0.763,277686,0.822,0.0,0.0989,-5.992,0.126,120.998,0.532,Alternative,2,1,1
52,0.202,0.735,357401,0.437,0.0655,0.0872,-10.722,0.0304,126.025,0.196,Alternative,2,11,0
60,0.261,0.506,236663,0.329,0.158,0.0682,-13.313,0.064,200.133,0.503,Alternative,1,10,0
57,0.351,0.652,243453,0.687,0.000497,0.164,-5.955,0.136,145.002,0.294,Alternative,2,3,0
57,0.129,0.64,195173,0.83,0.0,0.29,-5.43,0.0652,95.004,0.62,Alternative,2,1,1
55,7.81e-06,0.564,270960,0.947,0.828,0.373,-4.998,0.0448,100.002,0.351,Alternative,2,5,0
53,0.00848,0.501,181387,0.667,0.0,0.281,-6.196,0.0284,82.522,0.283,Alternative,2,7,0
36,0.0108,0.243,249000,0.748,0.00651,0.12,-5.343,0.0351,75.044,0.446,Alternative,2,0,0
48,0.000842,0.583,253493,0.695,0.00338,0.0592,-7.832,0.0456,135.047,0.464,Alternative,2,3,0
39,0.00388,0.592,196080,0.856,0.0,0.236,-3.761,0.0308,135.044,0.692,Alternative,2,3,1
50,0.111,0.633,275067,0.842,0.0,0.139,-4.642,0.0262,114.449,0.674,Alternative,2,10,0
45,0.121,0.276,522133,0.937,0.749,0.0211,-5.955,0.138,186.754,0.339,Alternative,2,10,0
48,0.000166,0.173,196027,0.961,2.42e-05,0.21,-3.414,0.238,172.183,0.339,Alternative,2,9,0
32,0.00604,0.515,318053,0.852,0.0134,0.799,-6.24,0.0356,132.992,0.21,Alternative,2,0,0
50,9.06e-05,0.428,264987,0.937,1.17e-05,0.187,-3.713,0.0657,80.02,0.323,Alternative,2,0,0
50,0.000363,0.489,252800,0.963,7.43e-05,0.0722,-2.932,0.0531,120.015,0.303,Alternative,2,3,0
44,0.000138,0.542,323293,0.991,0.000721,0.109,-3.244,0.0738,115.037,0.0523,Alternative,2,2,1
45,0.0681,0.704,220627,0.683,0.0,0.166,-4.536,0.0412,93.959,0.71,Alternative,2,11,1
57,0.0157,0.485,237013,0.846,0.0287,0.0766,-7.63,0.0528,144.246,0.743,Alternative,2,2,1
44,0.000331,0.428,116893,0.88,0.023,0.649,-2.392,0.0706,169.597,0.946,Alternative,2,4,0
52,0.0679,0.928,207467,0.517,0.0,0.174,-6.489,0.361,95.523,0.616,Alternative,2,4,0
52,0.0404,0.49,256720,0.985,1.77e-05,0.304,-2.386,0.0639,82.043,0.886,Alternative,2,0,0
43,0.073,0.646,330033,0.286,2.01e-05,0.0325,-12.361,0.038,77.161,0.158,Alternative,2,5,0
76,0.00847,0.56,218013,0.936,0.0,0.161,-5.835,0.0439,112.96,0.371,Alternative,2,6,0
50,0.443,0.371,163707,0.259,0.00384,0.0752,-11.352,0.0312,140.425,0.0467,Alternative,1,10,0
37,0.239,0.389,298333,0.714,0.757,0.169,-5.232,0.0315,77.294,0.348,Alternative,2,6,0
44,0.00994,0.277,270840,0.882,0.000469,0.378,-4.905,0.123,182.323,0.762,Alternative,2,9,0
45,0.686,0.424,136920,0.69,0.000127,0.498,-8.205,0.153,86.585,0.683,Alternative,2,5,0
49,0.000255,0.529,255933,0.984,0.0445,0.0936,-3.998,0.0559,104.003,0.696,Alternative,2,4,0
59,0.00107,0.507,215291,0.918,8.7e-06,0.311,-4.684,0.0701,92.006,0.284,Alternative,2,5,0
52,1.26e-05,0.254,196573,0.959,7.31e-06,0.483,-3.447,0.0672,186.438,0.525,Alternative,2,0,0
62,0.0272,0.383,181907,0.621,0.0,0.427,-5.878,0.113,80.051,0.213,Alternative,2,9,1
50,0.0205,0.443,146760,0.597,0.0,0.319,-8.039,0.434,77.024,0.518,Alternative,2,3,1
49,0.00831,0.554,264387,0.887,0.0,0.121,-4.766,0.0663,111.983,0.516,Alternative,2,11,0
45,0.00252,0.488,289921,0.863,0.21,0.0801,-5.051,0.033,186.035,0.717,Alternative,2,5,1
44,0.000188,0.4,181240,0.95,8.98e-05,0.445,-3.213,0.141,172.97,0.393,Alternative,2,2,0
45,0.0655,0.348,183960,0.796,0.0,0.279,-8.266,0.485,166.224,0.573,Alternative,2,10,0
45,0.000791,0.616,264467,0.521,0.19,0.111,-7.832,0.0323,119.915,0.116,Alternative,2,9,0
56,0.25,0.295,225933,0.593,0.0,0.236,-7.572,0.0555,85.482,0.37,Alternative,2,2,0
42,0.0132,0.49,214013,0.801,0.0,0.116,-5.982,0.0601,138.072,0.505,Alternative,2,8,1
42,0.0919,0.573,242827,0.785,0.0,0.363,-3.635,0.0324,118.995,0.535,Alternative,2,3,0
43,0.102,0.533,181120,0.868,1.1e-05,0.405,-4.282,0.0485,106.0,0.241,Alternative,2,7,1
64,0.00347,0.545,275933,0.86,0.000344,0.0884,-4.053,0.0383,90.004,0.5,Alternative,2,0,0
42,0.11,0.512,275533,0.793,0.0105,0.342,-6.124,0.0381,108.052,0.268,Alternative,2,0,1
55,0.289,0.605,206947,0.573,0.0406,0.133,-7.804,0.037,107.882,0.581,Alternative,2,5,0
53,0.278,0.889,171013,0.596,0.0,0.0798,-8.23,0.397,97.994,0.899,Alternative,3,0,1
58,0.0514,0.483,300027,0.556,0.163,0.0981,-8.296,0.0323,140.001,0.231,Alternative,2,1,0
47,0.185,0.363,181280,0.408,2.94e-06,0.113,-10.861,0.0273,87.337,0.271,Alternative,2,0,1
75,0.00135,0.446,223840,0.764,0.0,0.099,-5.042,0.033,172.094,0.543,Alternative,2,1,0
46,0.0473,0.564,213887,0.892,0.000343,0.412,-3.653,0.0401,174.021,0.679,Alternative,2,11,0
44,0.0684,0.495,311147,0.685,2.44e-05,0.335,-5.573,0.0851,144.845,0.515,Alternative,2,11,1
51,0.0139,0.533,262493,0.935,0.0,0.168,-3.704,0.128,140.092,0.481,Alternative,2,3,0
58,0.0127,0.57,260787,0.921,0.0,0.818,-3.892,0.0724,87.938,0.381,Alternative,2,7,1
48,0.00119,0.309,225560,0.672,0.0,0.0663,-6.215,0.0435,164.205,0.194,Alternative,2,7,0
54,0.00197,0.501,210027,0.942,0.0,0.182,-3.127,0.0905,92.967,0.461,Alternative,2,7,1
43,9.33e-05,0.463,139093,0.899,0.00145,0.395,-4.554,0.0459,124.796,0.404,Alternative,2,0,0
44,0.00831,0.639,81880,0.957,0.855,0.203,-7.864,0.386,95.033,0.188,Alternative,2,5,1
56,0.0576,0.303,384467,0.768,9.09e-06,0.373,-6.672,0.0334,148.732,0.283,Alternative,1,3,0
48,3.71e-05,0.235,185360,0.98,0.00606,0.399,-5.732,0.0958,163.596,0.602,Alternative,2,7,1
62,0.00162,0.426,205600,0.929,0.105,0.0789,-6.729,0.0701,127.059,0.539,Alternative,2,5,0
55,0.0021,0.45,255652,0.849,1.61e-06,0.195,-3.881,0.0344,143.904,0.336,Alternative,2,9,0
63,0.097,0.814,161400,0.481,3.83e-05,0.0495,-5.183,0.245,96.252,0.193,Alternative,2,3,0
49,0.38,0.613,259800,0.636,0.00459,0.1,-5.633,0.0287,117.965,0.308,Alternative,2,10,0
45,0.195,0.774,162480,0.57,5.08e-05,0.438,-8.793,0.165,123.024,0.0657,Alternative,2,5,0
40,0.323,0.665,100500,0.439,0.0,0.181,-6.947,0.0509,115.074,0.149,Alternative,2,6,0
57,0.105,0.852,298073,0.816,0.0,0.0794,-7.809,0.319,95.415,0.849,Alternative,2,9,1
50,0.00171,0.612,183707,0.83,0.0,0.125,-4.361,0.0464,103.84,0.525,Alternative,2,3,0
54,0.0187,0.51,244333,0.937,0.0,0.681,-4.979,0.0821,141.975,0.539,Alternative,2,3,0
56,0.729,0.492,370200,0.626,0.533,0.0509,-8.26,0.0349,86.016,0.524,Alternative,2,7,0
62,0.194,0.729,280267,0.458,7.57e-05,0.0961,-8.681,0.124,78.995,0.317,Alternative,2,2,0
45,0.079,0.484,239787,0.66,3.51e-06,0.333,-11.224,0.146,88.418,0.588,Alternative,2,3,0
61,0.537,0.512,218073,0.511,0.0,0.115,-4.412,0.324,88.816,0.651,Alternative,2,10,1
42,0.796,0.529,320600,0.244,4.53e-05,0.105,-11.625,0.0283,139.725,0.246,Alternative,2,6,0
46,0.0236,0.44,254453,0.874,0.0,0.289,-3.749,0.048,149.998,0.38,Alternative,2,5,0
42,0.114,0.722,223493,0.847,0.00973,0.436,-5.342,0.0451,108.014,0.715,Alternative,2,11,0
46,0.136,0.858,205600,0.411,0.000274,0.114,-7.767,0.37,150.028,0.248,Alternative,2,5,0
46,0.657,0.598,147133,0.774,4.44e-05,0.575,-7.727,0.356,92.286,0.752,Alternative,2,9,1
51,0.000602,0.533,199800,0.961,0.000177,0.275,-3.32,0.0549,106.991,0.328,Alternative,2,2,1
50,0.736,0.505,205960,0.592,7.2e-06,0.187,-10.72,0.452,80.656,0.622,Alternative,2,2,1
54,0.0472,0.379,570733,0.782,0.748,0.265,-8.163,0.0358,101.698,0.549,Alternative,2,2,0
55,0.0884,0.564,224147,0.738,0.0,0.148,-7.92,0.211,89.286,0.383,Alternative,2,8,0
49,0.0577,0.526,242915,0.371,0.0192,0.112,-9.855,0.0369,136.762,0.112,Alternative,2,4,1
41,4.01e-05,0.437,236520,0.995,0.0,0.315,-4.045,0.219,159.882,0.0563,Alternative,2,3,0
43,0.00166,0.294,416187,0.544,0.441,0.37,-9.836,0.034,165.933,0.113,Alternative,2,5,0
51,0.165,0.706,251111,0.631,5.06e-06,0.155,-4.292,0.0381,81.004,0.601,Alternative,2,9,0
52,0.00105,0.484,162052,0.983,0.0,0.208,-3.904,0.0779,74.015,0.723,Alternative,2,9,0
51,0.021,0.42,353600,0.688,1.46e-06,0.131,-5.259,0.0542,96.047,0.348,Alternative,2,5,0
39,0.609,0.626,267716,0.271,0.0011,0.113,-10.481,0.0281,99.982,0.291,Alternative,2,5,0
41,0.0163,0.43,256800,0.788,0.0,0.0962,-3.001,0.034,130.096,0.301,Alternative,2,3,0
47,0.291,0.411,393120,0.412,0.0,0.193,-6.869,0.0289,145.01,0.134,Alternative,1,11,0
46,0.00228,0.307,200448,0.956,1.8e-06,0.0667,-3.526,0.326,178.329,0.532,Alternative,2,1,1
52,0.0606,0.731,200240,0.772,0.0,0.212,-4.817,0.192,101.979,0.592,Alternative,2,10,1
44,0.0951,0.293,288720,0.743,0.0,0.107,-6.061,0.031,165.861,0.369,Alternative,2,2,0
52,0.0649,0.454,241827,0.7,1.1e-06,0.115,-6.222,0.0264,130.09,0.0704,Alternative,2,10,0
60,2.57e-05,0.143,256333,0.919,0.00427,0.134,-4.438,0.11,172.668,0.201,Alternative,1,0,0
57,0.00642,0.571,213587,0.967,5.8e-06,0.227,-3.717,0.0716,161.962,0.712,Alternative,2,0,0
44,0.381,0.432,234240,0.495,0.0,0.117,-6.464,0.0309,142.652,0.424,Alternative,2,7,0
50,0.0531,0.714,279599,0.897,0.0,0.0658,-5.273,0.0522,114.985,0.959,Alternative,2,0,1
45,0.0964,0.689,197558,0.648,0.0,0.228,-5.181,0.408,184.122,0.501,Alternative,2,6,1
46,0.000745,0.576,209833,0.97,1.07e-06,0.143,-1.667,0.0686,122.979,0.591,Alternative,2,5,0
44,0.872,0.373,139960,0.285,0.0904,0.112,-13.544,0.0544,82.753,0.0777,Alternative,2,5,1
50,5.09e-05,0.25,304680,0.942,0.0273,0.111,-5.107,0.148,128.195,0.244,Alternative,2,0,0
56,0.0153,0.533,207747,0.958,0.0,0.4,-2.735,0.158,140.055,0.505,Alternative,2,0,1
47,0.0158,0.334,386707,0.617,1.99e-05,0.0487,-10.146,0.0427,108.022,0.21,Alternative,2,11,0
47,0.00395,0.437,161573,0.864,0.0,0.0804,-8.334,0.0586,88.445,0.585,Alternative,2,4,1
43,0.000271,0.516,126307,0.897,0.468,0.164,-2.451,0.0582,154.852,0.579,Alternative,2,3,0
54,0.0565,0.261,249280,0.849,1.84e-06,0.242,-5.146,0.0591,142.791,0.23,Alternative,2,1,0
38,0.0161,0.475,166000,0.838,0.0,0.331,-3.616,0.0375,140.093,0.38,Alternative,1,5,1
44,0.000219,0.377,244520,0.963,0.0181,0.251,-4.622,0.121,108.12,0.18,Alternative,2,2,0
49,0.0829,0.863,272587,0.916,7.09e-06,0.566,-4.523,0.137,145.182,0.964,Alternative,2,5,0
44,0.822,0.594,208227,0.462,0.00186,0.123,-10.218,0.0403,128.516,0.529,Alternative,2,10,0
44,0.00316,0.291,203707,0.866,5.17e-06,0.336,-5.883,0.0594,200.11,0.248,Alternative,2,5,0
46,0.0327,0.512,215307,0.883,2.46e-06,0.34,-3.137,0.0453,155.97,0.527,Alternative,2,3,0
22,0.152,0.652,214120,0.62,0.000252,0.0977,-7.944,0.0387,78.486,0.319,Alternative,2,2,0
45,0.127,0.755,188973,0.738,0.0,0.108,-6.561,0.0749,132.017,0.73,Alternative,2,5,0
66,0.022,0.734,231493,0.864,9.94e-06,0.246,-6.119,0.303,105.933,0.47,Alternative,2,5,0
57,0.856,0.531,197333,0.352,9.73e-06,0.0871,-10.404,0.315,84.475,0.537,Alternative,2,0,1
51,0.549,0.68,230540,0.241,2.54e-05,0.222,-11.448,0.247,127.908,0.211,Alternative,2,9,1
59,0.369,0.451,262280,0.81,0.0,0.123,-6.456,0.473,82.918,0.451,Alternative,2,10,0
63,0.538,0.683,266307,0.664,0.0,0.0671,-4.233,0.0332,106.991,0.866,Alternative,2,8,1
52,0.0573,0.653,197373,0.68,2.28e-06,0.0683,-5.351,0.0885,99.023,0.541,Alternative,2,4,0
49,0.000219,0.576,228720,0.956,2.31e-06,0.106,-3.53,0.0498,144.113,0.706,Alternative,2,4,0
50,0.0138,0.545,215747,0.685,0.0,0.151,-5.225,0.0346,80.009,0.663,Alternative,2,4,1
39,0.809,0.616,239957,0.247,9.32e-05,0.121,-8.061,0.0556,137.005,0.259,Alternative,2,6,0
66,0.0188,0.587,272973,0.873,0.0,0.687,-3.989,0.046,97.068,0.591,Alternative,2,9,0
43,0.0082,0.484,224013,0.953,0.00627,0.162,-2.599,0.0637,180.198,0.226,Alternative,2,4,0
52,0.12,0.667,217995,0.678,0.357,0.152,-4.97,0.0254,100.007,0.446,Alternative,2,9,0
60,0.444,0.529,207462,0.322,1.34e-05,0.305,-9.419,0.0436,59.521,0.319,Alternative,2,0,1
43,0.383,0.397,325493,0.342,0.0,0.242,-9.28,0.0269,80.464,0.24,Alternative,2,5,0
48,0.00203,0.566,209707,0.819,0.00339,0.0941,-5.246,0.0581,112.91,0.525,Alternative,2,9,1
49,0.0161,0.528,193613,0.98,0.00179,0.818,-2.039,0.0792,139.876,0.795,Alternative,2,9,1
60,0.704,0.523,469831,0.539,1.19e-05,0.0952,-9.642,0.564,84.266,0.415,Alternative,2,8,0
52,0.0339,0.422,259301,0.851,0.0,0.152,-4.031,0.0398,93.649,0.667,Alternative,2,2,0
48,0.0803,0.526,230907,0.798,0.00213,0.54,-8.164,0.321,168.635,0.303,Alternative,2,0,1
56,0.0147,0.558,234613,0.817,0.000102,0.384,-3.619,0.0481,76.004,0.429,Alternative,2,7,0
38,0.0334,0.542,146880,0.728,0.0,0.179,-6.477,0.0311,100.395,0.837,Alternative,2,9,0
53,0.0634,0.666,222937,0.909,2.98e-06,0.209,-5.204,0.11,92.519,0.655,Alternative,2,6,0
46,0.000511,0.681,234000,0.829,1.09e-05,0.112,-6.894,0.101,94.067,0.782,Alternative,2,5,0
53,0.0128,0.545,248400,0.927,2.33e-06,0.367,-4.736,0.0706,124.061,0.682,Alternative,2,4,0
55,0.0647,0.282,288333,0.738,0.0142,0.29,-5.566,0.0324,126.914,0.211,Alternative,2,3,0
51,0.0604,0.611,148047,0.738,0.0,0.062,-5.949,0.0608,131.991,0.747,Alternative,2,6,0
62,0.00113,0.808,240758,0.805,0.0585,0.193,-3.392,0.103,107.965,0.886,Alternative,2,4,0
64,0.0886,0.723,252893,0.471,0.000881,0.112,-9.506,0.122,121.962,0.135,Alternative,2,1,0
48,0.251,0.569,265827,0.74,2.68e-06,0.134,-6.235,0.283,180.559,0.721,Alternative,2,3,0
49,0.00152,0.545,269000,0.847,0.000128,0.777,-7.053,0.0442,90.061,0.429,Alternative,2,8,1
49,0.0117,0.562,284093,0.896,0.0,0.322,-7.974,0.203,93.378,0.362,Alternative,2,1,1
44,0.00239,0.619,219560,0.857,0.119,0.168,-5.38,0.067,142.84,0.435,Alternative,2,8,1
42,0.00156,0.673,222027,0.958,4.74e-05,0.198,-3.469,0.0816,111.095,0.39,Alternative,2,5,0
55,0.000997,0.433,233720,0.756,0.761,0.124,-7.855,0.0565,145.443,0.117,Alternative,2,0,0
47,0.0399,0.508,276773,0.507,8.41e-06,0.943,-8.046,0.0257,166.469,0.227,Alternative,1,4,0
43,0.000575,0.448,212293,0.925,0.0,0.379,-5.313,0.103,76.148,0.404,Alternative,2,5,1
42,0.000148,0.54,264120,0.965,0.000884,0.342,-3.591,0.0677,100.058,0.34,Alternative,2,9,1
51,0.0406,0.63,382827,0.884,0.0,0.0962,-4.894,0.264,89.905,0.445,Alternative,2,10,0
51,0.000987,0.563,232781,0.855,5.72e-06,0.124,-6.52,0.067,141.884,0.476,Alternative,2,3,0
38,1.85e-05,0.447,233987,0.842,0.0036,0.0878,-4.958,0.035,113.863,0.316,Alternative,2,8,0
40,0.036,0.701,280840,0.794,0.0,0.223,-4.286,0.0338,103.994,0.294,Alternative,2,3,0
52,0.488,0.807,211636,0.339,0.0165,0.107,-12.958,0.055,110.004,0.131,Alternative,2,10,0
53,0.157,0.825,203458,0.808,7.03e-06,0.692,-5.673,0.256,94.99,0.579,Alternative,2,5,0
49,0.00129,0.429,297347,0.865,0.0,0.105,-3.751,0.0625,151.043,0.681,Alternative,2,0,0
44,0.0539,0.887,261067,0.422,0.0455,0.114,-14.505,0.228,98.332,0.612,Alternative,2,4,1
42,0.00105,0.326,208507,0.926,0.0,0.15,-6.033,0.104,168.49,0.462,Alternative,2,2,1
49,0.00222,0.43,226640,0.866,3.97e-06,0.349,-5.412,0.0413,142.078,0.174,Alternative,2,10,0
